Id;name;folder;dist_mm;area_mm;golden_ratio;sagging;tilt;out_angle;in_angle;elongation
176;E:\Data\CT2020\Portraits\Chine\373.JPG;Chine;42.4652118;173.098125;1.828141717;0.973496783;0.147838674;1.053793803;0.850466366;0.333501679
177;E:\Data\CT2020\Portraits\Chine\375.JPG;Chine;46.37713952;144.028125;1.820108016;1.018146054;0.143219934;0.816633234;0.77627447;0.2821
178;E:\Data\CT2020\Portraits\Chine\378.JPG;Chine;48.92811927;157.123125;1.809877528;1.031655988;0.177798379;0.910863797;0.73532961;0.28747811
179;E:\Data\CT2020\Portraits\Chine\380.JPG;Chine;42.44928073;122.9625;1.794582265;1.031400621;0.151607089;0.932085551;0.812029675;0.307451488
180;E:\Data\CT2020\Portraits\Chine\382.JPG;Chine;48.43970482;178.41375;1.805605041;1.020065566;0.157037689;1.057872349;0.940479472;0.356928755
181;E:\Data\CT2020\Portraits\Chine\383.JPG;Chine;43.94206377;118.2375;1.790954637;1.032371483;0.113973538;0.777512088;0.719558517;0.266761305
182;E:\Data\CT2020\Portraits\Chine\386.JPG;Chine;48.48452417;171.118125;1.79461423;1.027292567;0.159942357;0.892380591;0.822613905;0.305855311
183;E:\Data\CT2020\Portraits\Chine\388.JPG;Chine;52.41899748;164.50875;1.782775402;1.076547433;0.172266518;0.907645596;0.855572096;0.314419766
184;E:\Data\CT2020\Portraits\Chine\390.JPG;Chine;39.87612169;108.950625;1.816727252;0.987989934;0.169521647;0.946069485;0.861311686;0.316605098
185;E:\Data\CT2020\Portraits\Chine\392.JPG;Chine;43.21467076;137.6325;1.77439521;0.9988702;0.148255705;0.862767426;0.744102325;0.281940641
186;E:\Data\CT2020\Portraits\Chine\394.JPG;Chine;45.45489963;183.465;1.780109912;1.028065692;0.178066849;1.058654246;0.908204573;0.347827393
187;E:\Data\CT2020\Portraits\Chine\396.JPG;Chine;46.15799451;143.218125;1.798304712;1.090956257;0.157817067;0.892935714;0.810818298;0.294595315
188;E:\Data\CT2020\Portraits\Chine\398.JPG;Chine;47.02896158;221.4225;1.811512453;1.02138715;0.192226623;1.129270236;0.920628706;0.361556087
189;E:\Data\CT2020\Portraits\Chine\400.JPG;Chine;44.83577196;155.424375;1.814187175;1.016488483;0.146548248;0.960681769;0.863699102;0.327607761
190;E:\Data\CT2020\Portraits\Chine\402.JPG;Chine;49.33793932;178.77375;1.812966802;0.996321427;0.144184242;1.039820213;0.954177798;0.349361992
191;E:\Data\CT2020\Portraits\Chine\404.JPG;Chine;46.54551597;121.96125;1.786004895;1.120891885;0.146507204;0.893582495;0.818935114;0.293307673
192;E:\Data\CT2020\Portraits\Chine\405.JPG;Chine;40.48167058;170.173125;1.797607441;0.963504155;0.130596477;0.980758636;0.855426183;0.327549321
193;E:\Data\CT2020\Portraits\Chine\408.JPG;Chine;44.71491565;182.671875;1.810042422;1.043509292;0.143272189;0.997933281;0.787834524;0.310893261
194;E:\Data\CT2020\Portraits\Chine\410.JPG;Chine;41.5961215;200.761875;1.836593136;0.955063428;0.151237469;1.098018005;0.89897892;0.352805508
195;E:\Data\CT2020\Portraits\Chine\411.JPG;Chine;46.73533394;184.404375;1.812837855;0.966958462;0.127924134;0.931587946;0.781116618;0.29976573
196;E:\Data\CT2020\Portraits\Chine\414.JPG;Chine;47.22771191;159.654375;1.78436633;0.966149045;0.151113403;0.969226345;0.831159138;0.314650313
197;E:\Data\CT2020\Portraits\Chine\416.JPG;Chine;42.17202099;189.52875;1.815981716;0.925931798;0.169092209;1.138674879;0.985857879;0.376514666
198;E:\Data\CT2020\Portraits\Chine\417.JPG;Chine;44.18187565;147.931875;1.807177728;1.030450288;0.162709557;0.980433208;0.824368841;0.315000071
199;E:\Data\CT2020\Portraits\Chine\419.JPG;Chine;45.06661905;143.8875;1.811275504;1.088388515;0.161759386;0.90248828;0.751975721;0.291065528
200;E:\Data\CT2020\Portraits\Chine\422.JPG;Chine;43.61046913;200.660625;1.820690724;1.009464004;0.191397041;1.189907487;0.946223436;0.379975981
201;E:\Data\CT2020\Portraits\Chine\424.JPG;Chine;50.94112641;188.92125;1.803731682;1.034408235;0.147457818;0.988297306;0.837077976;0.330039814
202;E:\Data\CT2020\Portraits\Chine\425.JPG;Chine;46.16287523;162.86625;1.786379486;1.016328584;0.146681643;0.952691407;0.832886137;0.308077518
203;E:\Data\CT2020\Portraits\Chine\428.JPG;Chine;46.1473582;137.53125;1.809308911;1.082835102;0.148271669;0.855153946;0.771089251;0.283268962
204;E:\Data\CT2020\Portraits\Chine\430.JPG;Chine;44.48038255;122.473125;1.770124705;1.033348124;0.140997475;0.748246703;0.650927495;0.239998627
205;E:\Data\CT2020\Portraits\Chine\432.JPG;Chine;47.1242676;108.14625;1.776107364;1.103563653;0.152208846;0.693587318;0.623233149;0.227143816
206;E:\Data\CT2020\Portraits\Chine\433.JPG;Chine;45.9537685;110.908125;1.810158395;1.025430093;0.147792905;0.865921666;0.798082009;0.287171271
207;E:\Data\CT2020\Portraits\Chine\436.JPG;Chine;48.44194917;201.4875;1.80408608;0.952127966;0.131663332;0.991673688;0.884352809;0.335580942
208;E:\Data\CT2020\Portraits\Chine\437.JPG;Chine;42.99744126;160.498125;1.807220343;1.018518593;0.137893545;1.059319589;0.942215315;0.356443801
209;E:\Data\CT2020\Portraits\Chine\440.JPG;Chine;42.85979282;167.61375;1.813703111;1.052539558;0.144552377;1.025510339;0.822159556;0.326947544
210;E:\Data\CT2020\Portraits\Chine\442.JPG;Chine;45.92673642;166.12875;1.79330676;1.087579695;0.180821297;1.097527519;0.97302273;0.359223816
211;E:\Data\CT2020\Portraits\Chine\443.JPG;Chine;45.44282648;141.136875;1.807544715;1.02561165;0.142570338;0.876707746;0.723917276;0.298965837
212;E:\Data\CT2020\Portraits\Chine\445.JPG;Chine;46.3538931;117.6525;1.800695081;1.105981338;0.152325698;0.714924454;0.718742419;0.250907646
213;E:\Data\CT2020\Portraits\Chine\447.JPG;Chine;46.64759879;133.374375;1.794844715;1.049714866;0.137126916;0.796622873;0.740142669;0.262635738
214;E:\Data\CT2020\Portraits\Chine\450.JPG;Chine;44.47684414;119.77875;1.766205033;1.118846819;0.154518737;0.734859015;0.708022935;0.249344698
215;E:\Data\CT2020\Portraits\Chine\451.JPG;Chine;47.57670847;177.136875;1.808542769;1.055325362;0.169901399;1.010797174;0.837391684;0.319715118
216;E:\Data\CT2020\Portraits\Chine\454.JPG;Chine;43.64027382;157.185;1.828375439;1.03612002;0.184859679;1.098708884;0.939229036;0.355770428
217;E:\Data\CT2020\Portraits\Chine\455.JPG;Chine;44.97108341;215.24625;1.821610981;0.937212133;0.153965548;1.074210924;0.869279217;0.347152028
218;E:\Data\CT2020\Portraits\Chine\458.JPG;Chine;44.82681673;136.603125;1.816478812;1.010605674;0.138910038;0.808181055;0.760413435;0.280630365
219;E:\Data\CT2020\Portraits\Chine\460.JPG;Chine;44.58972979;142.655625;1.786161581;1.102694892;0.18309205;0.8797228;0.764476852;0.288831534
220;E:\Data\CT2020\Portraits\Chine\461.JPG;Chine;44.70238616;93.105;1.817429535;1.091243061;0.131407676;0.682344456;0.614310299;0.227201833
221;E:\Data\CT2020\Portraits\Chine\464.JPG;Chine;44.6444924;94.325625;1.778285359;1.080920364;0.133619081;0.674899044;0.649948149;0.235460563
222;E:\Data\CT2020\Portraits\Chine\466.JPG;Chine;48.74583486;178.768125;1.819409049;1.014995456;0.150719189;0.883376016;0.728301389;0.293025771
223;E:\Data\CT2020\Portraits\Chine\468.JPG;Chine;53.45347701;194.50125;1.785510623;0.977700206;0.176465147;0.906050712;0.787400198;0.310671814
224;E:\Data\CT2020\Portraits\Chine\470.JPG;Chine;46.80490246;158.023125;1.798053499;1.072954946;0.174135975;0.962215605;0.870261101;0.319205464
225;E:\Data\CT2020\Portraits\Chine\471.JPG;Chine;42.39077069;137.705625;1.80596057;1.03869736;0.133495201;0.938809899;0.82879198;0.311292101
226;E:\Data\CT2020\Portraits\Chine\474.JPG;Chine;45.18093282;136.535625;1.785087667;1.022210918;0.160483063;0.810803241;0.780494613;0.277290124
227;E:\Data\CT2020\Portraits\Chine\476.JPG;Chine;48.10980744;210.42;1.807712592;1.007836363;0.148877524;1.011243566;0.906834814;0.336208994
228;E:\Data\CT2020\Portraits\Chine\477.JPG;Chine;50.68003573;146.919375;1.799821677;1.040615592;0.167049377;0.788852548;0.692679656;0.268901098
229;E:\Data\CT2020\Portraits\Chine\479.JPG;Chine;49.31401757;192.3525;1.793100702;1.043891707;0.170034034;0.932822202;0.786955615;0.299969703
230;E:\Data\CT2020\Portraits\Chine\481.JPG;Chine;49.33058017;215.308125;1.789127421;0.943202397;0.152225413;0.999444375;0.867309597;0.32857064
231;E:\Data\CT2020\Portraits\Chine\484.JPG;Chine;48.12501553;163.305;1.781949939;1.08245843;0.17348394;0.920429035;0.744625694;0.290353017
232;E:\Data\CT2020\Portraits\Chine\486.JPG;Chine;50.41263571;177.710625;1.819196559;1.021645892;0.185022345;0.844713604;0.77450807;0.293877519
233;E:\Data\CT2020\Portraits\Chine\488.JPG;Chine;43.30870426;171.140625;1.78129175;1.00413782;0.162321806;0.943784515;0.79042693;0.306112669
234;E:\Data\CT2020\Portraits\Chine\490.JPG;Chine;43.39866819;165.58875;1.806518049;1.013879133;0.192672363;1.02977066;0.878605165;0.336277334
235;E:\Data\CT2020\Portraits\Chine\491.JPG;Chine;43.82277252;141.49125;1.802696575;1.04264208;0.175729162;1.032260143;0.898415571;0.339918599
236;E:\Data\CT2020\Portraits\Chine\493.JPG;Chine;46.03591006;168.755625;1.791013985;1.017855207;0.136422548;0.838958308;0.72136805;0.280522868
237;E:\Data\CT2020\Portraits\Chine\496.JPG;Chine;48.93637093;188.499375;1.780204064;0.986866641;0.155262152;0.949284048;0.779566337;0.301292974
238;E:\Data\CT2020\Portraits\Chine\497.JPG;Chine;44.51074973;146.44125;1.811926982;1.001301034;0.160934041;0.996987287;0.8844375;0.328065249
239;E:\Data\CT2020\Portraits\Chine\499.JPG;Chine;41.38129982;130.05;1.797747223;1.034333141;0.145479303;0.869504333;0.818877122;0.298259038
240;E:\Data\CT2020\Portraits\Chine\501.JPG;Chine;46.45260686;183.099375;1.812947566;0.96704054;0.175356824;1.021480286;0.891101626;0.353424158
241;E:\Data\CT2020\Portraits\Chine\504.JPG;Chine;47.2292923;144.523125;1.786769911;1.094746249;0.144998715;0.833215018;0.666137092;0.266276489
242;E:\Data\CT2020\Portraits\Chine\505.JPG;Chine;44.4967858;118.164375;1.788909929;1.085823532;0.169588901;0.812139747;0.729044418;0.280410825
243;E:\Data\CT2020\Portraits\Chine\507.JPG;Chine;44.70054257;132.48;1.821511716;1.05407879;0.173027893;0.803973365;0.726900299;0.269462772
244;E:\Data\CT2020\Portraits\Chine\510.JPG;Chine;44.97538352;174.52125;1.804608394;1.029931058;0.1565477;0.957457701;0.831152523;0.306951707
245;E:\Data\CT2020\Portraits\Chine\512.JPG;Chine;43.92857296;166.775625;1.795917907;1.053933119;0.17656385;0.952948236;0.781726471;0.308776288
246;E:\Data\CT2020\Portraits\Chine\513.JPG;Chine;44.39824642;186.7275;1.801236648;1.029197952;0.149237328;1.004979152;0.864286634;0.340445698
247;E:\Data\CT2020\Portraits\Chine\515.JPG;Chine;39.09039926;146.5875;1.830717571;1.015810861;0.073187335;0.974283839;0.846266323;0.321114585
248;E:\Data\CT2020\Portraits\Chine\518.JPG;Chine;42.92259776;176.878125;1.811718586;1.010196982;0.167805294;1.109318502;0.981487582;0.370165082
249;E:\Data\CT2020\Portraits\Chine\520.JPG;Chine;45.75192851;141.3675;1.794310572;1.028345109;0.144709742;0.9446977;0.810868694;0.310385902
250;E:\Data\CT2020\Portraits\Chine\522.JPG;Chine;47.51613378;181.276875;1.785963022;1.004304918;0.147135239;0.955016073;0.781966162;0.298458465
251;E:\Data\CT2020\Portraits\Chine\523.JPG;Chine;41.08131526;103.62375;1.775760277;1.021345024;0.10745789;0.670879587;0.635418643;0.22794493
252;E:\Data\CT2020\Portraits\Chine\525.JPG;Chine;46.24815145;178.374375;1.767512885;1.0226709;0.165214705;0.957879179;0.855740829;0.320696363
253;E:\Data\CT2020\Portraits\Chine\527.JPG;Chine;44.85904898;177.868125;1.822211565;0.931207194;0.122104043;1.012601185;0.883996532;0.327779782
254;E:\Data\CT2020\Portraits\Chine\530.JPG;Chine;44.34349734;163.56375;1.806487122;1.007161728;0.151278734;0.983628694;0.823268286;0.31989579
255;E:\Data\CT2020\Portraits\Chine\532.JPG;Chine;42.24331745;160.813125;1.802436562;0.996709887;0.172644832;1.043694497;0.853755021;0.337302311
256;E:\Data\CT2020\Portraits\Chine\534.JPG;Chine;44.89963398;180.838125;1.802707777;1.016743389;0.128027291;0.969646966;0.878934403;0.32922705
257;E:\Data\CT2020\Portraits\Chine\536.JPG;Chine;42.08379111;166.96125;1.788988642;0.980242715;0.190194571;0.97353654;0.786044154;0.315035899
258;E:\Data\CT2020\Portraits\Chine\538.JPG;Chine;49.21127562;179.06625;1.799752904;1.064052756;0.158849381;0.964148084;0.807811899;0.318043531
259;E:\Data\CT2020\Portraits\Chine\540.JPG;Chine;45.53741726;152.938125;1.806941415;0.90571028;0.132040991;0.935151892;0.896949837;0.322086876
260;E:\Data\CT2020\Portraits\Chine\542.JPG;Chine;42.42441802;157.393125;1.809766146;1.00170099;0.175958771;0.910456619;0.795002598;0.300610436
261;E:\Data\CT2020\Portraits\Chine\543.JPG;Chine;45.51950973;160.515;1.795535399;1.000869788;0.133244378;0.904339357;0.902126637;0.321975789
262;E:\Data\CT2020\Portraits\Chine\546.JPG;Chine;43.26368326;197.15625;1.804176936;0.919771115;0.164167477;1.105875072;0.890474609;0.354411929
263;E:\Data\CT2020\Portraits\Chine\548.JPG;Chine;49.07156589;157.8825;1.77211889;1.061218525;0.144072057;0.842693286;0.799997737;0.293676758
264;E:\Data\CT2020\Portraits\Chine\550.JPG;Chine;44.88347662;145.5525;1.793776863;0.98769947;0.167369582;0.985788564;0.87241143;0.327683254
265;E:\Data\CT2020\Portraits\Chine\552.JPG;Chine;50.54864912;132.080625;1.807956975;1.053105473;0.159258642;0.890437721;0.715333712;0.281368099
266;E:\Data\CT2020\Portraits\Chine\554.JPG;Chine;46.90366667;155.986875;1.807433896;1.097345043;0.150986153;1.04967461;0.918292833;0.34140167
267;E:\Data\CT2020\Portraits\Chine\555.JPG;Chine;47.53847959;173.491875;1.834170682;1.031472108;0.191119709;0.96971643;0.912018785;0.32509663
268;E:\Data\CT2020\Portraits\Chine\558.JPG;Chine;42.22255786;199.648125;1.78891429;0.967108474;0.176101022;1.198454573;0.978690667;0.384767034
269;E:\Data\CT2020\Portraits\Chine\560.JPG;Chine;43.94305201;219.628125;1.829581492;0.999702631;0.174007439;1.16983465;0.960118731;0.379755765
270;E:\Data\CT2020\Portraits\Chine\562.JPG;Chine;48.62614013;198.568125;1.803316505;0.951746551;0.153286141;1.122275158;0.953436606;0.377656703
271;E:\Data\CT2020\Portraits\Chine\563.JPG;Chine;41.45760734;192.61125;1.807169781;0.925534106;0.151563064;1.173516544;1.042655533;0.396003268
272;E:\Data\CT2020\Portraits\Chine\566.JPG;Chine;44.2279498;162.646875;1.810053153;0.948951054;0.151225419;0.972395083;0.842314988;0.328072474
273;E:\Data\CT2020\Portraits\Chine\568.JPG;Chine;42.59716928;142.38;1.814977295;1.00035181;0.153906121;0.885626635;0.791573112;0.2907895
274;E:\Data\CT2020\Portraits\Chine\569.JPG;Chine;39.82938005;201.96;1.803576589;0.99336335;0.171741581;1.07107661;0.885677658;0.347917295
275;E:\Data\CT2020\Portraits\Chine\571.JPG;Chine;45.50437022;165.256875;1.792149208;1.01659944;0.16701376;0.994875498;0.814678398;0.319756346
276;E:\Data\CT2020\Portraits\Chine\574.JPG;Chine;46.11343824;151.464375;1.774729781;1.076635352;0.149962352;0.862844663;0.776311636;0.297311265
277;E:\Data\CT2020\Portraits\Chine\576.JPG;Chine;45.19031381;174.6;1.804511296;0.969252282;0.16070963;0.98337576;0.770015468;0.315669232
278;E:\Data\CT2020\Portraits\Chine\577.JPG;Chine;50.68313416;206.38125;1.800690872;1.030766364;0.165507271;0.980792763;0.79022353;0.310152746
279;E:\Data\CT2020\Portraits\Chine\IMG_0556.JPG;Chine;50.111742;152.555625;1.812362403;0.988954106;0.144303674;0.886353502;0.770553222;0.286260088
280;E:\Data\CT2020\Portraits\Chine\IMG_0561.JPG;Chine;43.84438546;188.325;1.820477027;1.007973324;0.151824683;1.058040398;0.909403551;0.339524973
281;E:\Data\CT2020\Portraits\Chine\IMG_0564.JPG;Chine;42.73710894;101.73375;1.779013539;1.081009628;0.158579631;0.712682116;0.616698261;0.234374115
282;E:\Data\CT2020\Portraits\Chine\IMG_0574.JPG;Chine;47.95436097;162.495;1.8003459;1.038188629;0.198560785;0.962199478;0.739398478;0.296225494
283;E:\Data\CT2020\Portraits\Chine\IMG_0579.JPG;Chine;45.7985451;151.9425;1.809089431;1.017505026;0.159331843;0.947248608;0.864307207;0.32089007
284;E:\Data\CT2020\Portraits\Chine\IMG_0586.JPG;Chine;40.92238874;108.88875;1.797884494;1.041364751;0.136965721;0.788620242;0.710260626;0.267242714
285;E:\Data\CT2020\Portraits\Chine\IMG_0591.JPG;Chine;46.61607289;143.960625;1.803221859;1.1302707;0.163957953;0.906934726;0.724598853;0.289378477
286;E:\Data\CT2020\Portraits\Chine\IMG_0600.JPG;Chine;42.72935331;146.475;1.798956146;0.996342835;0.152519573;0.962007648;0.877264745;0.339826781
287;E:\Data\CT2020\Portraits\Chine\IMG_0602.JPG;Chine;47.86665627;118.513125;1.777911425;1.107138288;0.17394663;0.788617248;0.710998043;0.266008831
288;E:\Data\CT2020\Portraits\Chine\IMG_0609.JPG;Chine;48.14419585;141.15375;1.803053189;1.043946302;0.136272822;0.857993093;0.770737059;0.284160217
289;E:\Data\CT2020\Portraits\Chine\S001 CH - IMG_0575.JPG;Chine;45.76140331;161.881875;1.816304896;0.995923259;0.152030219;0.945349426;0.855844796;0.325052775
290;E:\Data\CT2020\Portraits\Chine\S002 CH - IMG_0607.JPG;Chine;47.81753768;143.49375;1.811586305;1.009178934;0.125438407;0.926794368;0.867875468;0.315293462
291;E:\Data\CT2020\Portraits\Chine\S003 CH - IMG_0589.JPG;Chine;40.38686816;107.983125;1.794858883;1.07412411;0.141338177;0.847161261;0.701076802;0.273294369
292;E:\Data\CT2020\Portraits\Chine\S004 CH - IMG_0590.JPG;Chine;46.59502151;150.08625;1.796827799;1.140407091;0.169539532;0.886491425;0.739019918;0.288634012
293;E:\Data\CT2020\Portraits\Chine\S005 CH - IMG_0599.JPG;Chine;42.75443792;150.04125;1.802744582;0.990521498;0.157121107;1.011296619;0.942198496;0.358483861
294;E:\Data\CT2020\Portraits\Chine\S006 CH - IMG_0603.JPG;Chine;47.86005449;117.97875;1.783316064;1.084093015;0.161539139;0.775782616;0.697741199;0.263361445
295;E:\Data\CT2020\Portraits\Chine\S007 CH - IMG_0554.JPG;Chine;50.16503961;147.2625;1.817161913;0.987767619;0.130069743;0.871824198;0.74874748;0.27837477
296;E:\Data\CT2020\Portraits\Chine\S008 CH - IMG_0559.JPG;Chine;43.02054114;186.024375;1.817585416;1.020184893;0.160839709;1.062698524;0.896101026;0.340161258
297;E:\Data\CT2020\Portraits\Chine\S009 CH - IMG_0567.JPG;Chine;43.35132721;119.064375;1.791724603;1.035008591;0.170222903;0.806257787;0.695344527;0.267509314
298;E:\Data\CT2020\Portraits\Chine\S010 CH - IMG_0571.JPG;Chine;46.7174797;150.705;1.799823886;1.041285273;0.177076811;0.945253103;0.746707113;0.295497547
299;E:\Data\CT2020\Portraits\Chine\S011 CH - 022.JPG;Chine;53.23137423;216.28125;1.802892192;0.978548517;0.185460852;0.995398331;0.902598884;0.328133681
300;E:\Data\CT2020\Portraits\Chine\S012 CH - 023.JPG;Chine;43.6749418;183.121875;1.808758621;0.956677917;0.155668446;1.046591423;0.913525191;0.348039177
301;E:\Data\CT2020\Portraits\Chine\S013 CH - 026.JPG;Chine;47.11224404;183.538125;1.785521322;1.022968179;0.165047203;0.951999033;0.834149474;0.316402127
302;E:\Data\CT2020\Portraits\Chine\S014 CH - 028.JPG;Chine;48.29493979;185.67;1.79371253;1.037244428;0.153441768;1.03889131;0.865429376;0.341838063
303;E:\Data\CT2020\Portraits\Chine\S015 CH - 029.JPG;Chine;49.06882348;182.986875;1.784781245;1.023437521;0.191995826;1.095047788;0.966312266;0.376963105
304;E:\Data\CT2020\Portraits\Chine\S016 CH - 032.JPG;Chine;45.53687552;160.5825;1.800407341;1.042936917;0.163217556;0.904218029;0.84986923;0.296510469
305;E:\Data\CT2020\Portraits\Chine\S017 CH - 034.JPG;Chine;45.02535215;150.075;1.784285172;1.008570701;0.131029641;0.949098269;0.858830895;0.314646943
306;E:\Data\CT2020\Portraits\Chine\S018 CH - 035.JPG;Chine;42.07161607;140.923125;1.794837157;1.02476503;0.19708398;0.962183355;0.855381179;0.316797189
307;E:\Data\CT2020\Portraits\Chine\S019 CH - 037.JPG;Chine;41.98253211;118.24875;1.82521461;1.057091897;0.113444527;0.800652922;0.72234116;0.265855765
308;E:\Data\CT2020\Portraits\Chine\S020 CH - 039.JPG;Chine;44.13305816;159.665625;1.786671743;0.954267348;0.149972411;0.979256154;0.83507825;0.310500868
309;E:\Data\CT2020\Portraits\Chine\S021 CH - 041.JPG;Chine;46.65490436;166.044375;1.804555097;1.060205526;0.168124497;0.953778737;0.845277164;0.31664502
310;E:\Data\CT2020\Portraits\Chine\S022 CH - 044.JPG;Chine;48.43818223;157.696875;1.772890647;1.084744392;0.168411394;0.783572265;0.774568227;0.269373882
311;E:\Data\CT2020\Portraits\Chine\S023 CH - 045.JPG;Chine;41.64622662;170.9775;1.819957282;1.061575643;0.168654456;1.138594395;0.910120553;0.364544452
312;E:\Data\CT2020\Portraits\Chine\S024 CH - 048.JPG;Chine;39.28567519;231.080625;1.842915463;0.964288117;0.142341562;1.306353858;1.079814803;0.428262771
313;E:\Data\CT2020\Portraits\Chine\S025 CH - 049.JPG;Chine;44.14434213;180.46125;1.782107321;0.990765385;0.148568864;0.915234906;0.852842138;0.313150129
